sample_id	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
TCGA-DX-A6YS-01A-12D-A350-01	28.1743	5.2829	2.3946	109.7412	77.9599	100.4653	151.0749	51.3871	3.1038	3.2606	25.1335	28.3098	0.0	4.76	21.952	1.6017	3.2917	8.9542	13.5398	9.3132	6.7685	1.0288
TCGA-DX-A6YZ-01A-12D-A350-01	4.1095	11.4894	10.9895	9.4015	5.1531	27.746	9.1287	17.2163	5.2076	9.9889	4.9493	88.5072	0.0	0.0	69.2144	0.8304	68.4232	2.9451	4.1808	10.8541	1.8664	1.4689
TCGA-DX-AB2T-01A-11D-A386-01	18.9335	17.1346	1.8231	5.3332	3.3785	27.769	1.8338	6.5994	5.0078	3.0323	7.2582	2.5815	20.4793	9.9917	0.0	3.4264	9.9233	44.9748	0.9911	1.9158	0.9231	0.0
TCGA-K1-A6RU-01A-11D-A32H-01	11.5136	1.9729	0.7942	3.4291	6.6758	17.815	3.9923	0.0	93.3589	0.0	2.5629	2.999	1.0374	40.7697	0.345	2.237	4.0756	5.5628	1.2494	11.8228	3.2873	0.449
TCGA-DX-A8BV-01A-11D-A37B-01	19.7428	1.1755	2.795	0.2728	25.1811	2.2041	0.6621	2.5135	13.4493	0.0	12.2152	3.7792	5.682	5.4129	0.0	0.2648	7.7781	3.0618	0.7491	5.1335	10.7996	3.2049
TCGA-X6-A7W8-01A-21D-A350-01	1.7197	10.8848	18.3805	9.8299	36.3132	4.4755	12.2249	40.3448	11.5477	7.5381	10.0981	3.9399	49.2239	19.3733	2.0742	4.0786	79.8175	18.8177	0.0	29.4989	19.1038	0.0
TCGA-MJ-A68J-01A-11D-A306-01	0.0	0.0	0.0	0.0	0.0	0.0	1.2537	1.9626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8759	0.0	0.0	0.0	0.0
TCGA-DX-AB2V-01A-11D-A416-01	29.5589	0.0	35.8493	1.5844	112.6653	13.4191	50.0413	16.1879	1.666	0.0	0.0	91.0988	0.0	99.8003	0.0	7.3947	15.8759	5.3359	9.3073	11.1696	6.8792	5.4844
TCGA-LI-A67I-01A-31D-A306-01	9.0504	13.0945	0.458	7.743	3.7204	20.6817	0.0	0.0	8.3463	10.443	0.4722	0.0	1.9897	0.0	0.6471	0.353	4.0571	4.025	1.7807	1.5587	2.0154	0.3666
TCGA-X6-A8C6-01A-11D-A36I-01	52.5137	7.4048	32.0482	7.1581	7.1608	10.0793	40.9761	56.9124	158.8906	7.4228	0.6022	38.6712	0.3153	76.3937	13.986	0.0	1.9454	0.0	9.242	35.6635	1.7249	6.0971
TCGA-DX-A6YU-01A-12D-A33D-01	6.0027	8.4022	0.0	21.9992	16.6398	10.2451	12.5662	3.0227	6.7494	1.1455	1.6162	0.7258	0.328	0.4056	0.0	13.4706	9.0935	3.4764	1.449	10.4088	11.1563	0.0
TCGA-DX-AB2E-01A-11D-A38Y-01	9.2469	1.8381	12.4082	6.7349	27.8112	3.3542	3.3674	24.232	26.311	4.941	6.1107	0.3159	0.0	0.8409	0.0	2.0411	0.0	0.0	2.6215	9.0548	1.1882	0.0
